NB_ARC_VL;ID_GAV;NB_PL_MT;LARGEUR;GLOBALID;TYPE_MOBIL;PROFIL;LONGUEUR;ETAT_;CODE_INSEE;NB_PL_VL;NB_PLACE;NB_ARC_MT;geometry
0;;33;2.0;{78D6F59C-FE10-48E0-95BA-0B104D9A1C85};5;1;3.0;En vigueur;06088;0;33;2;{"type": "Point", "coordinates": [7.26296221, 43.70081752]}
0;;;0.0;{39143023-0B86-4327-89E6-59866DBC4C01};0;1;0.0;En projet;06088;0;;0;{"type": "Point", "coordinates": [7.26391131, 43.70192033]}
0;;0;0.0;{928B0E49-A7BB-4ABC-8355-61C94F3E8FF2};0;0;0.0;En projet;06088;0;0;0;{"type": "Point", "coordinates": [7.26649751, 43.70244643]}
0;;20;2.0;{6ABF3AE2-E8B5-4B17-A759-E582E408F82C};0;1;30.0;Supprimé(e);06088;0;20;0;{"type": "Point", "coordinates": [7.19823847, 43.68493753]}
0;NR;9;0.0;{9EA40FE6-E881-4E9F-A2CD-D15A35AF6277};5;1;9.0;En vigueur;06088;0;9;4;{"type": "Point", "coordinates": [7.2671187, 43.70474792]}
0;NR;2;2.0;{C62B9DBB-0A63-4374-87BE-A0B4AEA271F6};5;1;2.0;En projet;06088;0;2;1;{"type": "Point", "coordinates": [7.26533814, 43.70425008]}
0;NR;4;2.0;{D9AF3EFF-3D00-454F-A5F7-B76DA9DA298D};5;1;4.0;En vigueur;06088;0;4;2;{"type": "Point", "coordinates": [7.26055015, 43.6966547]}
0;NR;2;0.0;{9146F5BD-6BEE-420E-B9D3-860CEDC9E0FE};5;1;4.0;En projet;06088;0;2;2;{"type": "Point", "coordinates": [7.25915053, 43.70208389]}
0;NR;4;2.0;{4563B4A5-8083-4316-B7CA-EBF145A62188};5;1;5.0;En projet;06088;0;;2;{"type": "Point", "coordinates": [7.28440103, 43.70559503]}
0;NR;27;2.0;{11338A69-F71E-4A0C-B3A6-440999419149};5;1;30.0;En projet;06088;0;;14;{"type": "Point", "coordinates": [7.27915172, 43.70049344]}
6;NR;19;2.0;{83AFBEEE-5B92-4091-877A-6D59BB8794ED};5;0;25.0;En projet;06088;12;;10;{"type": "Point", "coordinates": [7.26305845, 43.69694578]}
4;NR;20;2.0;{7F2DF52F-F88F-4B4B-8C22-AACD8EC99CF2};5;0;25.0;En projet;06088;4;;10;{"type": "Point", "coordinates": [7.26372375, 43.69770744]}
0;NR;6;2.0;{17BBC2EF-91EF-4C2A-9E7A-BDB403A7950F};1;1;8.5;En projet;06088;0;0;2;{"type": "Point", "coordinates": [7.25637538, 43.7180507]}
0;NR;4;2.0;{6605FC3F-A780-40FB-81BD-A86E073CF233};1;1;5.0;En projet;06088;0;0;1;{"type": "Point", "coordinates": [7.28820977, 43.69544281]}
19;NR;30;10.0;{D5B4830E-30CA-42F9-AA73-1A27FC530484};1;0;28.0;En projet;06088;38;0;15;{"type": "Point", "coordinates": [7.2817264, 43.70843836]}
17;NR;0;0.0;{42EBF147-296A-464F-9D76-515486C5C85E};8;3;0.0;En projet;06088;34;0;0;{"type": "Point", "coordinates": [7.27572558, 43.70236173]}
50;NR;0;2.0;{F7609F41-809A-4E60-BD01-F4BE2B6D95BE};1;2;32.0;En projet;06088;100;0;0;{"type": "Point", "coordinates": [7.28778107, 43.70862061]}
17;NR;0;2.0;{63EC1E47-051F-4861-AA6F-288D785FA578};1;2;11.200000000000001;En projet;06088;34;0;0;{"type": "Point", "coordinates": [7.27884758, 43.70143557]}
0;NR;6;2.0;{6EA80D23-B607-4606-85FE-D98201EDA0F9};1;1;7.5;En projet;06088;0;0;3;{"type": "Point", "coordinates": [7.25596212, 43.70981032]}
0;1007;3;2.0;{E3816D2D-6A87-4539-97AA-356AC07C1886};2;0;4.5;Supprimé(e);06088;1;4;0;{"type": "Point", "coordinates": [7.21147079, 43.67074158]}
2;1012;4;2.05;{C40233FD-F3B5-449A-A57D-B703B99951EE};3;0;8.700000000000001;Supprimé(e);06088;2;6;3;{"type": "Point", "coordinates": [7.19946699, 43.68102971]}
0;1014;3;2.05;{E438F487-0B7E-493F-958D-930F0995ADBE};1;0;2.0;En vigueur;06088;0;3;3;{"type": "Point", "coordinates": [7.20117297, 43.68269271]}
2;2018;5;1.8;{7077BAFD-DF4E-403E-9963-44E4435A35E7};1;0;10.5;En vigueur;06088;2;7;5;{"type": "Point", "coordinates": [7.25373724, 43.69609375]}
0;2019;3;2.0;{5C598535-3966-4B6D-A160-C9B1A5CA12A7};2;0;4.0;En vigueur;06088;1;4;0;{"type": "Point", "coordinates": [7.25110021, 43.69943469]}
2;2036;4;2.0;{893C46EA-F41E-4719-9FD6-B3E5CC0A00F0};1;0;7.0;En vigueur;06088;2;6;3;{"type": "Point", "coordinates": [7.24738885, 43.69213857]}
4;2039;8;1.5;{FCDD1B12-18D2-4D84-BD6E-696E94B7D0BF};1;0;16.0;En vigueur;06088;4;12;8;{"type": "Point", "coordinates": [7.25377557, 43.69669753]}
0;5100;4;2.0;{511D38D5-A8EC-4E9F-B7B4-5E84615F8EDD};3;1;5.0;En vigueur;06088;0;4;1;{"type": "Point", "coordinates": [7.28786277, 43.70302209]}
1;5121;3;2.0;{FF5FF709-1703-48EA-AE02-A25DEF25F0FF};1;0;4.0;En vigueur;06088;2;5;3;{"type": "Point", "coordinates": [7.29173283, 43.71151361]}
0;5119;3;2.0;{25041B01-279D-48B0-A39A-553050A61A6B};2;0;5.0;Supprimé(e);06088;1;4;0;{"type": "Point", "coordinates": [7.29219981, 43.71272298]}
0;5054;3;2.0;{E0E360C2-E72D-4507-BCD8-A8C26FA5EF94};2;0;3.0;En vigueur;06088;2;5;0;{"type": "Point", "coordinates": [7.28652457, 43.7041963]}
0;5058;6;2.0;{8A47889C-CF15-48D8-95F1-9DA8BF85C280};5;1;10.0;En vigueur;06088;0;6;3;{"type": "Point", "coordinates": [7.28630377, 43.70287547]}
1;5061;3;2.0;{8C277010-8D26-4394-99FE-4B565405E026};1;0;4.0;En vigueur;06088;2;5;2;{"type": "Point", "coordinates": [7.28476024, 43.70346948]}
0;5062;4;2.0;{08B4DB81-5674-4E0E-B144-1EB1BB5197B8};2;0;3.0;En vigueur;06088;0;4;0;{"type": "Point", "coordinates": [7.28399706, 43.70366048]}
0;5071;4;2.0;{B28FFE70-F852-490E-9BDC-6D7D44074B55};2;0;6.0;Supprimé(e);06088;2;6;0;{"type": "Point", "coordinates": [7.28260763, 43.70281124]}
0;5077;5;2.0;{7FF49464-A17D-4AD5-AC56-102E4ABEB400};2;0;10.0;En vigueur;06088;3;8;0;{"type": "Point", "coordinates": [7.28439914, 43.70155136]}
0;5089;4;2.0;{9FE4D499-87F1-4A59-A9E8-E76B26D77E37};2;0;6.0;En vigueur;06088;2;6;0;{"type": "Point", "coordinates": [7.28549801, 43.70681931]}
0;5095;3;2.0;{F3FAAA97-DD3C-4292-AB32-EAB44534453B};2;0;3.0;En vigueur;06088;2;5;0;{"type": "Point", "coordinates": [7.2858409, 43.70507815]}
1;7273;2;2.0;{F3D28437-6453-4251-9097-E28BB0311091};1;0;4.6000000000000005;Supprimé(e);06088;1;3;1;{"type": "Point", "coordinates": [7.26393258, 43.70647406]}
1;8002;3;2.0;{F62FEEF3-3414-46D7-86CA-39E18B80372E};3;0;6.0;En vigueur;06088;1;4;2;{"type": "Point", "coordinates": [7.24336941, 43.69413359]}
0;5038;9;2.0;{C628CCEF-69D4-4CE6-B21C-63E66FB77971};2;0;16.0;Supprimé(e);06088;5;14;0;{"type": "Point", "coordinates": [7.28135073, 43.70038411]}
1;5044;3;2.0;{736DC973-DA3C-4EC9-8522-B151E7A758AD};3;0;5.0;En vigueur;06088;1;4;1;{"type": "Point", "coordinates": [7.28478341, 43.70055488]}
0;3005;3;2.0;{750C87D8-D31F-45B1-A64A-2DFE051B9082};4;0;4.0;Supprimé(e);06088;1;4;0;{"type": "Point", "coordinates": [7.28019233, 43.70676786]}
0;3008;23;2.0;{C1EC71E7-999D-44E0-8374-2A4EEB0B44A0};2;0;35.0;En vigueur;06088;12;35;0;{"type": "Point", "coordinates": [7.28127933, 43.70873266]}
0;3011;4;2.2;{4F0B3372-234A-409B-8C17-60C8C1C6E130};7;1;4.3;En vigueur;06088;0;4;3;{"type": "Point", "coordinates": [7.27671899, 43.70335338]}
0;3015;5;2.3000000000000003;{EED26210-67D8-49AF-B66D-88EDE8129870};2;0;7.0;Supprimé(e);06088;2;7;0;{"type": "Point", "coordinates": [7.27234217, 43.70512033]}
0;3017;2;2.0;{D5FD8C6E-414C-49D4-9975-B5C52A6F5D4A};2;0;3.5;En vigueur;06088;1;3;0;{"type": "Point", "coordinates": [7.26970531, 43.7096293]}
0;3020;8;2.0;{6A7AD1BC-9D38-41BC-B696-FA355570BA3D};1;0;8.700000000000001;En vigueur;06088;0;8;6;{"type": "Point", "coordinates": [7.26973969, 43.72607582]}
0;7005;13;2.0;{FEC80E9F-73BD-46F4-88D9-E05537CFFF15};3;0;14.0;En vigueur;06088;0;13;13;{"type": "Point", "coordinates": [7.25848019, 43.69609209]}
3;7031;6;2.0;{0EEDD06F-CF07-4794-8662-3CA9CD30FE94};3;0;12.0;En vigueur;06088;8;14;3;{"type": "Point", "coordinates": [7.26103544, 43.6949898]}
0;7038;5;2.0;{DE888038-3CE2-4EBE-8952-EE7AF4A22F77};2;0;8.5;Supprimé(e);06088;3;8;0;{"type": "Point", "coordinates": [7.26092055, 43.70229658]}
0;7045;25;2.0;{BCDEC3C7-EB7C-4519-8F39-2057EDF55E59};1;1;35.0;En vigueur;06088;0;25;25;{"type": "Point", "coordinates": [7.26172324, 43.70363131]}
2;8007;4;2.0;{CCAD4120-0077-4A0A-824B-C9660AB2320B};1;0;9.0;En vigueur;06088;2;6;5;{"type": "Point", "coordinates": [7.23748629, 43.69225266]}
30;5201;0;2.0;{640DB42C-9B5A-405C-A013-2FE8567F8736};6;2;40.0;Supprimé(e);06088;60;60;0;{"type": "Point", "coordinates": [7.28492755, 43.70231973]}
3;8018;8;2.0;{63432EE8-1CD7-4BCF-AB7B-64066652ECB3};3;0;12.0;Supprimé(e);06088;4;12;7;{"type": "Point", "coordinates": [7.23790474, 43.687288]}
0;8020;8;2.0;{2947BB0A-C8E0-4D79-A857-772D4EF0D1B6};0;1;8.0;Supprimé(e);06088;0;8;3;{"type": "Point", "coordinates": [7.24342461, 43.69064923]}
0;8030;2;2.0;{62583AED-7154-4B5A-B368-303111EA8928};2;0;3.5;Supprimé(e);06088;1;3;0;{"type": "Point", "coordinates": [7.2256019, 43.68209642]}
2;6028;3;2.0;{D36F15C3-6C37-4495-9C64-1F406501AA95};3;0;7.0;En vigueur;06088;2;5;4;{"type": "Point", "coordinates": [7.26084437, 43.71262601]}
1;6043;4;2.0;{DE092C23-9799-40C1-872E-43AD02752492};1;0;7.0;En vigueur;06088;2;6;3;{"type": "Point", "coordinates": [7.26146058, 43.71849577]}
0;6025;5;2.0;{A879DF92-20AA-49FC-912D-9BC814A04AE7};2;0;8.0;En vigueur;06088;3;8;0;{"type": "Point", "coordinates": [7.25485271, 43.71735079]}
0;6019;7;2.0;{91A9451D-C86A-48EE-8F26-8647E9FD2819};2;0;10.0;En vigueur;06088;3;10;0;{"type": "Point", "coordinates": [7.24917609, 43.72161384]}
0;7106;12;1.8;{037BBB0E-FAC5-4064-92E8-9667D3A58067};7;1;16.0;En vigueur;06088;0;12;10;{"type": "Point", "coordinates": [7.26757856, 43.70024579]}
20;7125;0;6.5;{35F31406-1DD0-4DB7-BF53-39765DCDF7FE};6;2;14.0;Supprimé(e);06088;40;40;0;{"type": "Point", "coordinates": [7.27023521, 43.69826662]}
0;7128;10;2.0;{B21B7146-319B-4E01-B2D1-655FBCB43C1D};5;1;10.0;En vigueur;06088;0;10;4;{"type": "Point", "coordinates": [7.27135779, 43.69865967]}
0;7197;2;2.0;{D1D589DB-1792-4534-96BB-AAE3AE8EF860};4;0;3.5;Supprimé(e);06088;1;3;0;{"type": "Point", "coordinates": [7.27154525, 43.70440134]}
0;7188;3;2.0;{4437CF30-418D-4C41-911F-2239B5B8ECD2};0;1;4.0;Supprimé(e);06088;0;3;0;{"type": "Point", "coordinates": [7.26922098, 43.70699962]}
0;7200;10;2.0;{049D7032-F779-46FC-9A88-991D149ADD3A};2;1;10.0;En vigueur;06088;0;10;0;{"type": "Point", "coordinates": [7.27534731, 43.70062639]}
0;7202;9;2.0;{9580E06C-2E06-401B-AC7C-ED1BD13425AC};2;0;17.0;En vigueur;06088;5;14;0;{"type": "Point", "coordinates": [7.27329533, 43.69929402]}
0;7210;10;2.0;{395F7FE9-23C4-4BA0-8245-31ED445E8CDE};3;1;14.0;En vigueur;06088;0;10;10;{"type": "Point", "coordinates": [7.27556279, 43.70105775]}
2;7252;4;2.0;{ABAADB4E-E773-4D3B-A4F2-655D316DD663};1;0;7.6000000000000005;En vigueur;06088;2;6;5;{"type": "Point", "coordinates": [7.25694165, 43.70882055]}
0;7153;35;2.0;{85508E1F-9C7A-455C-968D-68F97969BC40};7;1;35.0;En vigueur;06088;0;35;28;{"type": "Point", "coordinates": [7.26762301, 43.70287828]}
0;7174;3;2.0;{92EA7019-CAC7-4EB3-B8A1-8F77FA896215};0;1;5.0;En vigueur;06088;0;3;0;{"type": "Point", "coordinates": [7.26768917, 43.70616213]}
0;7181;4;2.0;{009DAB87-ECE9-473A-BE83-912EFE94AB16};5;1;4.0;En vigueur;06088;0;4;1;{"type": "Point", "coordinates": [7.27011997, 43.70563894]}
3;7184;5;2.0;{A73AB359-A1E7-4607-8F0E-4292D1DFAA6E};1;0;10.0;En vigueur;06088;6;11;6;{"type": "Point", "coordinates": [7.26957025, 43.70487862]}
3;7067;10;2.0;{CD1BDA13-E9A9-47A8-B441-2D80EAED7A6B};1;0;12.0;En vigueur;06088;6;16;4;{"type": "Point", "coordinates": [7.26372042, 43.70140213]}
0;7076;17;2.0;{D97933D2-0CD0-484F-B791-437C90183C4E};3;0;16.0;En vigueur;06088;0;17;8;{"type": "Point", "coordinates": [7.26612419, 43.69568229]}
3;7077;12;2.0;{52ABD5C5-48B5-40AE-BAB4-8B87F506D0F9};1;0;22.0;Supprimé(e);06088;6;18;6;{"type": "Point", "coordinates": [7.26612879, 43.69539078]}
1;7082;2;2.0;{31076C25-C722-4442-8301-0B6ED56DA7C9};1;0;4.0;Supprimé(e);06088;1;3;1;{"type": "Point", "coordinates": [7.26568505, 43.69773879]}
0;7102;8;1.9000000000000001;{83576EF8-5AB9-4B26-89A2-758A05AF8DBB};1;0;12.0;En vigueur;06088;2;10;10;{"type": "Point", "coordinates": [7.26751246, 43.69964603]}
5;2110;8;2.0;{56255E47-A3B1-44DD-B3BA-CD81A22036ED};5;0;11.0;En vigueur;06088;10;18;4;{"type": "Point", "coordinates": [7.25593196, 43.7070468]}
1;7424;7;2.0;{9299AC0B-C250-491C-A351-D950767C2ECD};5;0;9.0;Supprimé(e);06088;2;9;4;{"type": "Point", "coordinates": [7.26064383, 43.69635199]}
0;5190;12;2.0;{AC7336C4-3988-4C2A-A1EB-EDEBDAC392E4};7;1;12.0;En vigueur;06088;0;12;6;{"type": "Point", "coordinates": [7.26927319, 43.69596881]}
8;7438;6;2.0;{5BDF378F-0413-49C4-A1FF-88CB59697228};5;0;8.0;En vigueur;06088;8;14;3;{"type": "Point", "coordinates": [7.259136, 43.69861197]}
0;7441;12;2.0;{8303FB48-A035-428D-827E-2F60B04D2A84};7;1;12.0;En vigueur;06088;0;12;5;{"type": "Point", "coordinates": [7.26048714, 43.703406]}
4;8045;6;2.0;{6FC273C1-AE91-4206-AEF6-4E541EBEFC4F};5;0;9.0;En vigueur;06088;8;14;6;{"type": "Point", "coordinates": [7.2444329, 43.69404293]}
3;7257;7;2.0;{20716113-0B24-4FDA-A1A3-76F4AB6C9E95};1;0;12.0;En vigueur;06088;3;10;7;{"type": "Point", "coordinates": [7.26112264, 43.70831625]}
4;5200;8;2.0;{9E517D62-FA51-4CAB-9B68-AC77CA3F3B76};5;0;11.0;En vigueur;06088;8;16;3;{"type": "Point", "coordinates": [7.2897437, 43.71419247]}
1;7264;2;2.0;{2647C365-7253-450F-A9B4-B13D3652218C};1;0;3.5;Supprimé(e);06088;1;3;2;{"type": "Point", "coordinates": [7.25695147, 43.70718313]}
6;2089;6;2.0;{79634287-3AD4-4B9F-9101-26741E5EE1FA};5;0;11.0;En vigueur;06088;12;18;6;{"type": "Point", "coordinates": [7.25583836, 43.69523401]}
8;7403;11;2.0;{73973B1D-313E-436B-9AD1-42BC993C1B66};5;0;14.0;En vigueur;06088;10;21;11;{"type": "Point", "coordinates": [7.26044839, 43.70184365]}
0;6099;7;2.0;{BF82A377-A8C6-4757-B8E3-795EF79760ED};7;1;7.0;En vigueur;06088;0;7;3;{"type": "Point", "coordinates": [7.2652677, 43.71377902]}
3;7410;6;2.0;{111E99FD-A6AA-458B-8A79-07422329D072};5;0;9.0;Supprimé(e);06088;6;12;6;{"type": "Point", "coordinates": [7.26490321, 43.70585397]}
3;6092;4;2.0;{A76BB839-11C7-4350-A693-2966270024B8};5;0;7.0;En vigueur;06088;6;10;4;{"type": "Point", "coordinates": [7.24968295, 43.72556675]}
5;3041;7;2.0;{1DAF778B-BEEB-4B19-BB78-5195B62346BB};5;0;11.0;En vigueur;06088;10;17;7;{"type": "Point", "coordinates": [7.27001374, 43.71715106]}
0;5179;5;2.0;{71F6FC5D-40CA-41A8-8E88-68CE75D047B3};7;1;5.0;En vigueur;06088;0;5;5;{"type": "Point", "coordinates": [7.28166756, 43.70247584]}
2;7262;4;2.0;{0B887C75-04DB-45F9-96DB-A733A0C4AF5B};5;0;6.0;En vigueur;06088;4;8;3;{"type": "Point", "coordinates": [7.25620517, 43.70105619]}
0;7278;10;2.0;{218B8F4C-F5FD-4B35-830A-E511FB5DFF86};7;1;11.0;En vigueur;06088;0;10;9;{"type": "Point", "coordinates": [7.26549726, 43.69776652]}
0;7284;6;2.0;{EB1592F1-8402-414C-AE08-B8288BA0A470};1;1;8.0;En vigueur;06088;0;6;6;{"type": "Point", "coordinates": [7.2653972, 43.69654845]}
0;7339;11;1.9000000000000001;{522B890B-1D0E-4967-9B2A-DB3E63F05D5F};7;1;12.5;En vigueur;06088;0;11;10;{"type": "Point", "coordinates": [7.25899525, 43.69748777]}
0;7332;4;2.0;{418045FD-503F-486F-86E1-A6A66C5F4645};3;1;6.0;En vigueur;06088;0;4;3;{"type": "Point", "coordinates": [7.25742331, 43.69961733]}
3;7334;6;2.0;{2C5936BE-1AC9-4848-8E0F-0213E6AD6823};5;0;9.0;En vigueur;06088;6;12;6;{"type": "Point", "coordinates": [7.26491347, 43.69736502]}
3;7346;5;2.0;{37D5E12E-AE4C-4CF3-866D-1159C22F1081};5;0;8.5;En vigueur;06088;6;11;5;{"type": "Point", "coordinates": [7.27224599, 43.70214656]}
5;5149;0;2.0;{5FDF44A8-5575-43C4-AD73-FE6234313712};6;2;5.0;En vigueur;06088;8;8;0;{"type": "Point", "coordinates": [7.27501693, 43.69538693]}
0;7113;6;2.0;{076F6D1B-253F-47B2-B59D-89FB5F4617C0};7;1;6.0;En vigueur;06088;0;6;5;{"type": "Point", "coordinates": [7.25624729, 43.69999463]}
3;7014;6;2.0;{BD753416-0CC7-44D6-9520-DDA970867F9E};5;0;8.0;En vigueur;06088;6;12;6;{"type": "Point", "coordinates": [7.25905467, 43.69965582]}
2;7354;10;2.0;{FF4AB27D-5745-4027-AA1D-7A867591B92B};5;0;12.0;En vigueur;06088;5;15;5;{"type": "Point", "coordinates": [7.25957825, 43.70209051]}
3;7291;25;2.0;{BC168584-B373-4CC9-9D09-40FE335B010A};5;0;34.0;En vigueur;06088;6;31;25;{"type": "Point", "coordinates": [7.26833251, 43.69669461]}
6;7292;5;2.0;{B93B4925-4974-4DDC-A8AF-61BB7C7DEF68};1;0;20.0;En vigueur;06088;10;15;4;{"type": "Point", "coordinates": [7.26249666, 43.70087262]}
3;7302;7;2.0;{6460784B-3D7E-4822-9796-F1F93D69C028};1;0;12.0;En vigueur;06088;3;10;7;{"type": "Point", "coordinates": [7.25968615, 43.70644489]}
2;5137;4;2.0;{3850D9CB-6D3E-4DCE-8291-E1ED158705A8};1;0;8.5;En vigueur;06088;2;6;4;{"type": "Point", "coordinates": [7.29021609, 43.71341958]}
4;2078;5;2.0;{EAEC4BAD-98D6-4163-90CE-583B268BA435};5;0;10.0;En vigueur;06088;8;13;6;{"type": "Point", "coordinates": [7.2504367, 43.69243029]}
4;1016;7;2.0;{CF4CDD37-E693-48D2-86F8-D5A24C0F4778};5;0;10.0;En vigueur;06088;8;15;7;{"type": "Point", "coordinates": [7.22467455, 43.67417748]}
6;1020;0;2.0;{2CA0DFBC-EABF-4C73-8DC5-EB2C67BA606A};6;2;4.0;Supprimé(e);06088;12;12;0;{"type": "Point", "coordinates": [7.22695122, 43.67490195]}
4;6089;8;2.0;{DFCBB934-54E3-42DE-B8C2-3B646991B428};5;0;11.0;Supprimé(e);06088;8;16;8;{"type": "Point", "coordinates": [7.25972679, 43.71387931]}
5;5161;7;2.0;{D083795D-A434-4A51-B45A-DA1DD5B2A3CF};5;0;12.0;En vigueur;06088;10;17;7;{"type": "Point", "coordinates": [7.28346627, 43.70572163]}
0;6076;9;2.0;{C1CB6304-6DF5-4715-8861-F4CC843CEF3A};7;1;9.0;En vigueur;06088;0;9;8;{"type": "Point", "coordinates": [7.24907613, 43.72408114]}
2;6079;4;2.0;{09A04C59-C917-41E5-8C3A-043E60B7C9F3};5;0;6.0;En vigueur;06088;4;8;5;{"type": "Point", "coordinates": [7.25684374, 43.71900047]}
4;7368;14;2.0;{C757BFFA-8F18-4F6F-A8B9-9EC1FB9AA987};5;0;16.0;En vigueur;06088;8;22;13;{"type": "Point", "coordinates": [7.26477709, 43.70245683]}
3;7376;7;2.0;{261BC3C1-C92A-4C30-8B83-CD93C20C96FE};5;0;8.0;En vigueur;06088;6;13;6;{"type": "Point", "coordinates": [7.26790576, 43.70498304]}
0;7388;4;1.5;{34935EA9-DE03-4486-A182-83077C59CC2D};7;1;5.0;Supprimé(e);06088;0;4;5;{"type": "Point", "coordinates": [7.27863737, 43.70145772]}
0;3033;8;2.0;{715A1E31-CE9A-4E9C-8EDE-0EAF447A9CE2};7;1;8.0;En vigueur;06088;0;8;7;{"type": "Point", "coordinates": [7.26976491, 43.71078277]}
3;5154;0;2.0;{089718DD-0046-4057-8632-4D44DFB776D4};6;2;2.0;En vigueur;06088;6;6;0;{"type": "Point", "coordinates": [7.28257605, 43.70358692]}
6;;6;2.0;{6D2000D5-3B3B-46D7-9C7E-6066E75187B4};5;0;12.0;En vigueur;06088;5;11;6;{"type": "Point", "coordinates": [7.19957117, 43.6806615]}
0;;5;20.0;{0A73FA35-0704-4315-B74C-7CAA0B44525B};1;0;50.0;En vigueur;06088;0;6;5;{"type": "Point", "coordinates": [7.25546251, 43.72652205]}
2;;0;0.0;{777EFE67-9E45-4724-98D2-A0D5DC40F28A};5;2;0.0;En vigueur;06088;3;3;0;{"type": "Point", "coordinates": [7.26182595, 43.69879157]}
0;;5;2.0;{DE3D8E99-0188-4494-AEA1-D0F2FACA5462};5;1;7.0;En vigueur;06088;0;5;3;{"type": "Point", "coordinates": [7.25791189, 43.70158266]}
0;;20;0.0;{23A3D979-9C3F-44EF-8FFB-6A2005711A92};5;1;20.0;En vigueur;06088;0;20;14;{"type": "Point", "coordinates": [7.26110467, 43.70331647]}
2;;3;2.0;{DEA5E191-4BEC-4548-8F6D-63E99F10DB18};5;1;3.0;En vigueur;06088;0;3;0;{"type": "Point", "coordinates": [7.26496227, 43.7012073]}
3;;0;2.0;{24EB0755-E196-4ABD-8D55-0B4247591D93};5;2;3.0;En vigueur;06088;3;3;0;{"type": "Point", "coordinates": [7.26646639, 43.70087773]}
6;;7;2.0;{BFB0CCE6-2CDF-417B-8C68-E6477B9D4B90};5;0;10.0;En vigueur;06088;10;17;7;{"type": "Point", "coordinates": [7.26939651, 43.70016852]}
7;;10;2.0;{F0CC162B-E614-44A5-96E7-EFA9BC8BAF90};5;0;15.0;En vigueur;06088;14;24;5;{"type": "Point", "coordinates": [7.26993907, 43.69889902]}
0;;19;2.0;{A04920CD-90E9-4BB4-A526-372FB8891A7F};5;0;25.0;En vigueur;06088;0;19;9;{"type": "Point", "coordinates": [7.27031819, 43.69852141]}
0;;4;2.0;{783D6BE4-6443-49E3-9BCF-642DDC9AD232};5;1;4.0;En vigueur;06088;0;4;2;{"type": "Point", "coordinates": [7.2680263, 43.69955267]}
0;;4;2.0;{4FCF5C1E-7917-4B8F-99DA-A8B3B9FDA711};1;1;4.0;En vigueur;06088;0;4;2;{"type": "Point", "coordinates": [7.28732539, 43.70395717]}
0;;3;2.0;{885D3893-E216-4C6B-B558-2D55CC095312};7;1;4.0;En vigueur;06088;0;3;2;{"type": "Point", "coordinates": [7.28696591, 43.70328757]}
4;;10;2.0;{6FB84CC3-B85C-448D-9215-90705F747DD6};5;0;15.0;En vigueur;06088;11;21;5;{"type": "Point", "coordinates": [7.29027662, 43.70538178]}
0;;4;2.0;{669C054B-607E-4189-B58F-06BDF495108D};0;1;4.0;En vigueur;06088;0;5;0;{"type": "Point", "coordinates": [7.28202945, 43.69987973]}
0;;6;2.0;{2CB0F519-6B75-467D-BDF9-C3124FC03FE9};5;1;6.0;En vigueur;06088;0;6;2;{"type": "Point", "coordinates": [7.28224044, 43.69991778]}
5;;5;2.0;{005AF902-4704-45B1-A22D-1C8870EEF0A4};5;0;10.0;En vigueur;06088;10;15;5;{"type": "Point", "coordinates": [7.28325408, 43.70110293]}
0;;6;2.0;{EC5C032D-D412-4A6F-9847-EAAC66AC2BD0};1;1;5.0;En vigueur;06088;0;6;2;{"type": "Point", "coordinates": [7.28662908, 43.70538473]}
0;;4;2.0;{B84F87E8-1668-40A4-BA0F-38E66F7BC958};1;1;4.0;En vigueur;06088;0;4;1;{"type": "Point", "coordinates": [7.28701659, 43.70612962]}
0;;7;2.0;{0A0E38A4-DE2E-4F6B-A18A-12B6BFF8F7B8};0;1;5.0;En vigueur;06088;0;7;0;{"type": "Point", "coordinates": [7.30084145, 43.70583761]}
0;;5;2.0;{B4C102C1-A4F2-40D0-BB17-5D177483AF5C};5;1;5.0;En vigueur;06088;0;2;2;{"type": "Point", "coordinates": [7.2758952, 43.73065937]}
0;;10;2.0;{E01705DA-81C1-41EA-BBAF-AD8E4908D509};5;1;10.0;En vigueur;06088;0;10;10;{"type": "Point", "coordinates": [7.2638402, 43.71259592]}
0;;6;2.0;{3EBE5A1A-F68D-48FD-9C1E-2FEC06935228};5;1;7.0;En vigueur;06088;0;6;6;{"type": "Point", "coordinates": [7.24276764, 43.69562671]}
0;;4;2.0;{8E50412C-41F9-44C2-AD74-DF5516135B36};5;1;4.0;En vigueur;06088;0;4;3;{"type": "Point", "coordinates": [7.24887932, 43.72275549]}
0;;8;4.0;{95C1F698-C9FF-4614-A675-3EB7A09F0638};5;1;4.0;En vigueur;06088;0;8;5;{"type": "Point", "coordinates": [7.2595498, 43.71465629]}
3;;18;2.0;{F469D1E3-5970-4046-917D-BE93360C6C9C};5;0;20.0;En vigueur;06088;6;24;18;{"type": "Point", "coordinates": [7.25614682, 43.70799698]}
0;;4;2.0;{08B72EE2-6D1C-43CA-A85A-4A459155DAF9};5;1;4.0;En vigueur;06088;0;3;2;{"type": "Point", "coordinates": [7.26370061, 43.71072965]}
3;;6;2.0;{E14D30F1-F971-4396-80DA-600CCFA09B56};5;0;10.0;En vigueur;06088;6;12;3;{"type": "Point", "coordinates": [7.28125174, 43.7110379]}
